id, restaurantId, dateTime 
1316,88,2020-02-21T05:00:00.000Z
1317,88,2020-02-21T06:30:00.000Z
1318,89,2020-02-20T08:45:00.000Z
1319,89,2020-02-20T09:30:00.000Z
1320,89,2020-02-20T11:45:00.000Z
1321,89,2020-02-20T12:30:00.000Z
1322,89,2020-02-20T16:15:00.000Z
1323,89,2020-02-20T17:45:00.000Z
1324,89,2020-02-20T21:30:00.000Z
1325,89,2020-02-21T02:00:00.000Z
1326,89,2020-02-21T04:15:00.000Z
1327,89,2020-02-21T05:00:00.000Z
1328,89,2020-02-21T06:30:00.000Z
1329,90,2020-02-20T08:45:00.000Z
1330,90,2020-02-20T11:45:00.000Z
1331,90,2020-02-20T14:00:00.000Z
1332,90,2020-02-20T17:00:00.000Z
1333,90,2020-02-20T18:30:00.000Z
1334,90,2020-02-20T19:15:00.000Z
1335,90,2020-02-20T20:00:00.000Z
1336,90,2020-02-20T21:30:00.000Z
1337,90,2020-02-20T22:15:00.000Z
1338,90,2020-02-21T01:15:00.000Z
1339,90,2020-02-21T02:00:00.000Z
1340,90,2020-02-21T03:30:00.000Z
1341,90,2020-02-21T04:15:00.000Z
1342,91,2020-02-20T08:45:00.000Z
1343,91,2020-02-20T11:00:00.000Z
1344,91,2020-02-20T11:45:00.000Z
1345,91,2020-02-20T14:00:00.000Z
1346,91,2020-02-20T16:15:00.000Z
1347,91,2020-02-20T17:00:00.000Z
1348,91,2020-02-20T18:30:00.000Z
1349,91,2020-02-20T19:15:00.000Z
1350,91,2020-02-20T20:00:00.000Z
1351,91,2020-02-20T20:45:00.000Z
1352,91,2020-02-20T21:30:00.000Z
1353,91,2020-02-20T22:15:00.000Z
1354,91,2020-02-21T02:00:00.000Z
1355,91,2020-02-21T03:30:00.000Z
1356,91,2020-02-21T04:15:00.000Z
1357,91,2020-02-21T05:00:00.000Z
1358,92,2020-02-20T11:45:00.000Z
1359,92,2020-02-20T14:00:00.000Z
1360,92,2020-02-20T14:45:00.000Z
1361,92,2020-02-20T17:45:00.000Z
1362,92,2020-02-20T19:15:00.000Z
1363,92,2020-02-20T20:00:00.000Z
1364,92,2020-02-20T23:45:00.000Z
1365,92,2020-02-21T00:30:00.000Z
1366,92,2020-02-21T01:15:00.000Z
1367,92,2020-02-21T02:00:00.000Z
1368,92,2020-02-21T02:45:00.000Z
1369,92,2020-02-21T03:30:00.000Z
1370,92,2020-02-21T04:15:00.000Z
1371,93,2020-02-20T09:30:00.000Z
1372,93,2020-02-20T12:30:00.000Z
1373,93,2020-02-20T14:45:00.000Z
1374,93,2020-02-20T16:15:00.000Z
1375,93,2020-02-20T19:15:00.000Z
1376,93,2020-02-20T20:45:00.000Z
1377,93,2020-02-20T22:15:00.000Z
1378,93,2020-02-21T01:15:00.000Z
1379,93,2020-02-21T02:00:00.000Z
1380,93,2020-02-21T03:30:00.000Z
1381,94,2020-02-20T08:45:00.000Z
1382,94,2020-02-20T09:30:00.000Z
1383,94,2020-02-20T11:00:00.000Z
1384,94,2020-02-20T13:15:00.000Z
1385,94,2020-02-20T14:00:00.000Z
1386,94,2020-02-20T14:45:00.000Z
1387,94,2020-02-20T16:15:00.000Z
1388,94,2020-02-20T17:00:00.000Z
1389,94,2020-02-20T19:15:00.000Z
1390,94,2020-02-20T20:45:00.000Z
1391,94,2020-02-20T22:15:00.000Z
1392,94,2020-02-21T01:15:00.000Z
1393,94,2020-02-21T02:00:00.000Z
1394,94,2020-02-21T02:45:00.000Z
1395,94,2020-02-21T03:30:00.000Z
1396,94,2020-02-21T04:15:00.000Z
1397,95,2020-02-20T09:30:00.000Z
1398,95,2020-02-20T14:45:00.000Z
1399,95,2020-02-20T15:30:00.000Z
1400,95,2020-02-20T18:30:00.000Z
1401,95,2020-02-20T19:15:00.000Z
1402,95,2020-02-20T20:00:00.000Z
1403,95,2020-02-20T22:15:00.000Z
1404,95,2020-02-20T23:45:00.000Z
1405,95,2020-02-21T01:15:00.000Z
1406,95,2020-02-21T02:00:00.000Z
1407,95,2020-02-21T02:45:00.000Z
1408,95,2020-02-21T03:30:00.000Z
1409,95,2020-02-21T04:15:00.000Z
1410,95,2020-02-21T05:00:00.000Z
1411,95,2020-02-21T05:45:00.000Z
1412,96,2020-02-20T08:45:00.000Z
1413,96,2020-02-20T10:15:00.000Z
1414,96,2020-02-20T11:45:00.000Z
1415,96,2020-02-20T12:30:00.000Z
1416,96,2020-02-20T13:15:00.000Z
1417,96,2020-02-20T14:00:00.000Z
1418,96,2020-02-20T14:45:00.000Z
1419,96,2020-02-20T16:15:00.000Z
1420,96,2020-02-20T17:45:00.000Z
1421,96,2020-02-20T20:45:00.000Z
1422,96,2020-02-20T21:30:00.000Z
1423,96,2020-02-20T23:45:00.000Z
1424,96,2020-02-21T00:30:00.000Z
1425,96,2020-02-21T02:45:00.000Z
1426,96,2020-02-21T06:30:00.000Z
1427,97,2020-02-20T08:45:00.000Z
1428,97,2020-02-20T09:30:00.000Z
1429,97,2020-02-20T10:15:00.000Z
1430,97,2020-02-20T11:00:00.000Z
1431,97,2020-02-20T17:00:00.000Z
1432,97,2020-02-20T17:45:00.000Z
1433,97,2020-02-20T19:15:00.000Z
1434,97,2020-02-20T21:30:00.000Z
1435,97,2020-02-20T22:15:00.000Z
1436,97,2020-02-20T23:45:00.000Z
1437,97,2020-02-21T02:00:00.000Z
1438,97,2020-02-21T02:45:00.000Z
1439,97,2020-02-21T05:00:00.000Z
1440,97,2020-02-21T06:30:00.000Z
1441,98,2020-02-20T09:30:00.000Z
1442,98,2020-02-20T10:15:00.000Z
1443,98,2020-02-20T11:00:00.000Z
1444,98,2020-02-20T11:45:00.000Z
1445,98,2020-02-20T13:15:00.000Z
1446,98,2020-02-20T15:30:00.000Z
1447,98,2020-02-20T17:00:00.000Z
1448,98,2020-02-20T19:15:00.000Z
1449,98,2020-02-20T20:00:00.000Z
1450,98,2020-02-20T21:30:00.000Z
1451,98,2020-02-20T22:15:00.000Z
1452,98,2020-02-20T23:45:00.000Z
1453,98,2020-02-21T05:00:00.000Z
1454,98,2020-02-21T06:30:00.000Z
1455,99,2020-02-20T09:30:00.000Z
1456,99,2020-02-20T12:30:00.000Z
1457,99,2020-02-20T16:15:00.000Z
1458,99,2020-02-20T17:45:00.000Z
1459,99,2020-02-20T19:15:00.000Z
1460,99,2020-02-20T21:30:00.000Z
1461,99,2020-02-20T23:45:00.000Z
1462,99,2020-02-21T00:30:00.000Z
1463,99,2020-02-21T02:00:00.000Z
1464,99,2020-02-21T03:30:00.000Z
1465,99,2020-02-21T04:15:00.000Z
1466,99,2020-02-21T05:45:00.000Z
1467,100,2020-02-20T10:15:00.000Z
1468,100,2020-02-20T12:30:00.000Z
1469,100,2020-02-20T13:15:00.000Z
1470,100,2020-02-20T14:00:00.000Z
1471,100,2020-02-20T15:30:00.000Z
1472,100,2020-02-20T16:15:00.000Z
1473,100,2020-02-20T17:45:00.000Z
1474,100,2020-02-20T20:45:00.000Z
1475,100,2020-02-20T22:15:00.000Z
1476,100,2020-02-20T23:00:00.000Z
1477,100,2020-02-21T01:15:00.000Z
1478,100,2020-02-21T02:45:00.000Z
1479,100,2020-02-21T05:00:00.000Z
1480,100,2020-02-21T06:30:00.000Z
